"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os04g0555300",5211.81327489274,1.06926240800199,0.278424990885589,3.84039667057534,0.000122835667506216,0.000935007318065269
"Os04g0555500",4224.65055506134,-0.484578818995628,0.180329808405993,-2.68718091190255,0.00720579131519521,0.0297429587434499
"Os04g0555600",4341.75015534479,-0.605718158231395,0.192731671086341,-3.14280551202216,0.00167336984409092,0.00884888309951858
"Os04g0555900",1061.02153231929,-0.764394409256511,0.265059838115389,-2.88385601791452,0.00392838320131575,0.0179699728722939
"Os04g0556300",3650.18822715131,0.77309865709619,0.236001511582834,3.27582078568527,0.00105355391850278,0.00600137026300048
"Os04g0556500",1398.78598489937,-0.849495844065321,0.337708473572743,-2.51547091809154,0.011887348407898,0.0447955806962409
"Os04g0556600",32.3387202158078,-3.5632542280522,0.77148957315687,-4.61866803134055,3.86211161017352e-06,4.42354207151522e-05
"Os04g0557000",2082.33973498461,-1.02410375343413,0.196353434743622,-5.21561415399376,1.83209188673876e-07,2.84011458472387e-06
"Os04g0559700",6650.63562100801,0.762556356321732,0.20309131294255,3.75474630240557,0.000173517141867025,0.00126802814207066
"Os04g0560700",5697.39278059627,0.800662046851157,0.173833808075709,4.60590523623832,4.10675390070835e-06,4.67169491856559e-05
"Os04g0561600",695.586032636578,0.724691461876933,0.234342190358424,3.09244980926621,0.00198511799530697,0.0102439145391517
"Os04g0562100",435.992283360355,-1.29999598066006,0.320504851325212,-4.05608830969291,4.99013987472548e-05,0.000425699891580701
"Os04g0563700",1574.18454571772,-1.11839084419518,0.326508007535084,-3.42530908395869,0.000614100361639883,0.00377331968240195
"Os04g0564600",16116.4206025733,-0.444932767985064,0.174798386136959,-2.54540546865489,0.0109150913159374,0.0418303798116027
"Os04g0564700",4956.67714197417,1.43424315562076,0.18260414374203,7.8543844965915,4.01740097802515e-15,2.22163105844828e-13
"Os04g0565400",455.369235516017,-0.938716946990682,0.23646669185132,-3.96976394282585,7.19438719558629e-05,0.000585324648169692
"Os04g0565500",1670.70901008672,-0.925498373840424,0.248409445944977,-3.72569718643237,0.000194776119348982,0.00140531338406573
"Os04g0566500",13429.7357768417,0.725900852190234,0.21523734821764,3.3725599121219,0.000744728821538629,0.00444805608749928
"Os04g0568600",108.950890081293,-1.50878584484136,0.416328813928998,-3.62402455550116,0.000290054049128362,0.00198518118155414
"Os04g0568900",7045.2863957521,0.593463206870234,0.183955992797911,3.22611510418253,0.0012548288127366,0.00696663429395023
"Os04g0569100",746.715744939427,1.03215569285516,0.244960630903398,4.21355745634977,2.51379601376096e-05,0.000233602744667685
"Os04g0569300",1464.5463859236,-1.0664450660235,0.211404436719588,-5.04457277515918,4.54535811081339e-07,6.41475407627985e-06
"Os04g0569900",5430.40750829496,-0.600009985650988,0.175986956238035,-3.40940032418898,0.000651058646066618,0.0039729898186976
"Os04g0571200",1075.19321016346,1.00538215268798,0.213937631815032,4.69941704111798,2.60905178326361e-06,3.09158770638148e-05
"Os04g0571300",5003.47595051566,1.90832184674064,0.346237854645762,5.51159216456286,3.55602138303074e-08,6.37031060635487e-07
"Os04g0571600",184.334265890841,-1.42171117005735,0.373043316365711,-3.81111551309388,0.000138341099175306,0.00104057751590325
"Os04g0572500",326.773657873609,0.695827389800941,0.27154852677878,2.56244214636379,0.0103938902778099,0.0401592375698399
"Os04g0573000",6762.30040650862,1.5219811089481,0.221468662233632,6.87221882138129,6.32108906874721e-12,2.21569933105299e-10
"Os04g0574200",823.845408920717,-0.852086186697156,0.240826288590182,-3.53817762871878,0.000402898921626576,0.00263760544035437
"Os04g0576800",1148.47389227725,0.868887263369786,0.193335996335558,4.49418256216358,6.98376959102492e-06,7.51254473525073e-05
"Os04g0576900",972.579429992501,-1.31183985946806,0.215342822776396,-6.09186711010205,1.11601311723671e-09,2.66149199655291e-08
"Os04g0577800",764.859526492289,-1.41656226790426,0.218426788216223,-6.48529550552192,8.8558039695577e-11,2.61657659321777e-09
"Os04g0578200",562.31472697275,-1.39648250967451,0.414448193147975,-3.36949836617072,0.000753051376102026,0.00449267391341784
"Os04g0578300",720.652878235468,-2.07444809132239,0.380551051300828,-5.45116899357223,5.00397900874056e-08,8.71860921875149e-07
"Os04g0578550",34.1423786307399,1.84416001022561,0.729445174367374,2.52816808586745,0.0114659443685756,0.043520729584291
"Os04g0579200",860.242159251007,1.00188681381658,0.320770432948747,3.12337644279284,0.0017878891489405,0.00934615728895359
"Os04g0580866",114.674559484729,-1.09701710334044,0.372648521252401,-2.94383860602365,0.00324168999247771,0.0153466039877844
"Os04g0581100",3726.48650903315,1.57611077540539,0.233469599761019,6.7508179952281,1.47013925582181e-11,4.90842744037506e-10
"Os04g0581700",497.462501991389,1.84104052461542,0.440420029839137,4.18019254321348,2.91262372573298e-05,0.000266242994705337
"Os04g0581800",286.97126431264,1.39640976366898,0.402550194721432,3.46890842925887,0.000522577537829912,0.00328888926376931
