"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os02g0162733",1333.5102074222,0.188498347808265,0.188634288843471,0.999279340802571,0.317659390386588,0.516005736010811
"Os02g0162766",1958.7991482579,0.00758088707888429,0.2089484039746,0.0362811437401831,0.971058185155685,0.985382892480474
"Os02g0164000",1042.89753544887,-0.00118147766954303,0.275683706247682,-0.00428562748819677,0.996580574461024,0.998087873290831
"Os02g0164300",3631.43327145104,-0.618071286930868,0.211145971792146,-2.92722272504115,0.00342003864031791,0.016065640535155
"Os02g0164600",509.594208758114,-0.377379216675258,0.265069311953926,-1.4237001405159,0.154533293033665,0.317116184459833
"Os02g0164800",2173.06831955594,-0.5641780739346,0.196757298058779,-2.86738067406302,0.00413884847159032,0.0187465902452395
"Os02g0164900",10767.1051791876,-0.154710753489421,0.230719079208057,-0.670558993302442,0.50250151307948,0.686221965046931
"Os02g0165000",3088.49406753042,0.064698557197173,0.203070287542473,0.318601790444804,0.750028495570289,0.863907720490833
"Os02g0165100",1689.48843367387,-0.275012955048311,0.256045266815214,-1.07407943317611,0.282787081604956,0.478356108275388
"Os02g0165200",192.97744967437,0.791908328281913,0.320166520870356,2.47342640988555,0.0133824362155831,0.0492891438662746
"Os02g0165500",150.523766786616,-0.470732233969396,0.353962268548762,-1.32989382144992,0.183553257419,0.355861762768491
"Os02g0165800",11.7585509874242,0.0453415687614963,1.12412796426428,0.0403348819733093,0.96782614460353,0.983811703545451
"Os02g0166200",1759.66247174989,0.539884057755573,0.210027597897472,2.57053864901661,0.0101540495898821,0.0394309611408045
"Os02g0166501",466.201458745593,-1.842996546459,0.307490045753785,-5.99367872849691,2.05146466430987e-09,4.62398389548252e-08
"Os02g0166600",2019.56471947144,0.282297163092277,0.224497799459777,1.25746071351962,0.208586856348813,0.389360188208595
"Os02g0166800",198.048034842296,-0.238317068017495,0.330163329228405,-0.72181568005885,0.470407807786195,0.659082942517732
"Os02g0166950",470.898175311955,0.262256177017103,0.239474269958585,1.09513300557282,0.273458370736987,0.467476548905769
"Os02g0167100",2297.60088577866,-0.501708883251366,0.19384319015692,-2.58822031790346,0.00964732544953941,0.0378107208741302
"Os02g0167200",303.141445611884,-0.345441125536847,0.284567891948083,-1.21391462393048,0.224780327938364,0.410269410908413
"Os02g0167300",2012.35712721109,-0.692128637545023,0.177489159023205,-3.89955443675597,9.63698690807725e-05,0.000758005476662077
"Os02g0167500",6218.31982462741,0.265203864742228,0.170162226569971,1.55853546399839,0.119106367945032,0.264479854219018
"Os02g0167600",722.148973870734,-0.375281912076913,0.237275155838568,-1.58163171677459,0.113733669113615,0.256264690777488
"Os02g0167700",11226.4882792472,-0.26808129130745,0.215009171537179,-1.24683653906872,0.212457439729176,0.3948468003873
"Os02g0168000",979.50778304462,-0.119665963466755,0.220437076487997,-0.542857696052195,0.587227784848605,0.753174268105942
"Os02g0168100",5868.04299505743,2.81621927545199,0.328585594223322,8.57073263393877,1.02828733670955e-17,7.96103036623535e-16
"Os02g0168200",98.8265347516143,1.627182206747,0.616938872469901,2.63750961295827,0.00835172583896083,0.0335097787529884
"Os02g0168300",55.8027305676848,-0.727810381117519,0.513859918471418,-1.41635950763107,0.156670273086135,0.320344713628621
"Os02g0168400",1109.53648220264,-1.00387310413407,0.200885912077165,-4.99722998867369,5.81596894861873e-07,8.01157971209934e-06
"Os02g0168500",268.559012379022,0.452521497581241,0.268646791495929,1.68444780248975,0.0920951590975171,0.219925051362958
"Os02g0168600",2963.5483102243,0.408062715307728,0.179962850944923,2.26748305644822,0.0233607328012048,0.0769852156841678
"Os02g0168700",549.84525928647,-0.712224626360383,0.22235479675084,-3.20309989605697,0.00135956811685667,0.0074536256981202
"Os02g0168800",2810.57036443128,-1.21586560444152,0.200130800780497,-6.07535471651401,1.23713942953448e-09,2.93203142527647e-08
"Os02g0168900",897.42447511011,-0.215861802518978,0.218845178948287,-0.986367639243199,0.323952739029059,0.522158238871369
"Os02g0169000",1206.37222225155,-0.53400514684641,0.191009507461306,-2.79569930284537,0.00517875595134823,0.0226057479098727
"Os02g0169300",45.9275797422956,-0.310012384217733,0.537144337512012,-0.577149124672286,0.563838721479265,0.735429839374508
"Os02g0169275",42.7535995243976,1.00503372516361,0.611745376732977,1.64289549768399,0.10040455672927,0.234362117472585
"Os02g0169400",169.306502044933,0.158234558617996,0.360053006889046,0.439475731601813,0.66031686285221,0.806824511875428
"Os02g0169700",6.8120803222658,0.951600854356299,1.45218083239536,0.65529087915769,0.512280492043999,NA
"Os02g0169800",1056.90313380173,0.635568120315637,0.192199368591508,3.30681690045738,0.000943625490334068,0.00546255675050346
"Os02g0169900",3425.66425147101,-0.886866019145774,0.178982554341087,-4.95504169336904,7.23147811520622e-07,9.69642472174489e-06
"Os02g0170000",3243.52244639259,-0.75983202446268,0.210294593979076,-3.61317906507041,0.000302465667930245,0.00205830776825907
"Os02g0170100",3027.63489179634,-0.893238314001776,0.229747406559239,-3.8879146771629,0.000101109153961132,0.000790118637303054
"Os02g0170200",1228.58767431277,0.198808737874108,0.196952466011354,1.00942497395614,0.312770866283713,0.511048500546766
"Os02g0170500",4394.11816258938,0.875666054988165,0.229633359633308,3.81332249106349,0.000137111013332186,0.00103336206718473
"Os02g0170701",46.4067525769486,0.897729594010458,0.589339366852335,1.52328122725831,0.127688361736936,0.277303532156561
"Os02g0170900",668.868805157726,-0.0350210490919061,0.208949257928174,-0.167605520302659,0.866893628067004,0.931241894671499
"Os02g0171100",19.3924073719115,0.120365771243509,0.942182148530365,0.127752124609087,0.898345138536352,0.948411013846085
"Os02g0172600",4274.62180116956,0.460507736373214,0.1705621804338,2.69994048623194,0.00693518808393747,0.028835441114877
"Os02g0172800",119.797196161967,-0.0926601157920009,0.478124970276355,-0.193798947037724,0.846333311524553,0.919074758124118
"Os02g0173000",728.134373976647,0.136608508519065,0.207090430526108,0.65965630653244,0.509474411942273,0.691653933929402
"Os02g0173100",5627.43831617141,-0.269403585658282,0.178246350419801,-1.51141151010268,0.130683638606178,0.281905991533759
"Os02g0173200",2206.78505348307,0.118018789559674,0.189568866553241,0.62256419899271,0.533570943655843,0.710783365614106
"Os02g0173500",5910.57414425534,0.0604352584330314,0.164788720000522,0.366743903544126,0.713810054652468,0.840843068432271
"Os02g0173600",360.427324990576,0.169004116238841,0.251743997713212,0.671333250341769,0.502008257135714,0.685861879991679
"Os02g0173650",45.0448804255332,0.497964334020695,0.625332602356948,0.79631916222473,0.425846550570221,0.620769599177569
"Os02g0173700",1757.95096141877,-0.436993380345699,0.251233997935151,-1.73938791699082,0.0819665521702072,0.202004669539235
"Os02g0173800",6178.97912968291,0.168828079068596,0.192858067405618,0.875400657798351,0.381355942006099,0.578882542110871
"Os02g0173900",10271.1926615586,0.341322846427653,0.169693213697839,2.01141129329675,0.0442820314630909,0.126894448646826
"Os02g0174000",259.093908884681,0.491959178328739,0.364885460122768,1.34825645878905,0.177575911188516,0.348446414035061
"Os02g0174100",1056.91447820634,-0.0882448791747438,0.242388628422384,-0.364063610364465,0.715810509581335,0.842022423458119
"Os02g0174200",1294.12018993844,0.268793471389726,0.197779094054707,1.35905906877789,0.174127871737233,0.344362168969458
"Os02g0174300",1082.33335794658,0.870242510257194,0.216999945678138,4.01033515256253,6.06326204321121e-05,0.000504830826602779
"Os02g0174400",3.98016872538419,0.964923890289024,2.09021664395281,0.461638219693943,0.644340781690927,NA
"Os02g0174500",125.034737350521,-0.40956470077597,0.454460656717953,-0.901210467224567,0.367476426664126,0.565494921714513
"Os02g0174700",121.219278899886,-0.0756340998132568,0.390106694079292,-0.193880548478575,0.846269414765409,0.919074758124118
"Os02g0174800",205.728920781963,-0.765058069819245,0.305068238745771,-2.50782602923409,0.0121476458868602,0.0455835377406624
"Os02g0174900",13.7632809200516,-0.177016080510712,1.00540359115856,-0.176064698860614,0.860243113879429,0.927264639702994
"Os02g0175000",96.1294528224333,-0.907119863201025,0.41854169546407,-2.16733451656526,0.030209356425092,0.094230049061568
"Os02g0175100",1801.45440855706,0.731907553343603,0.224703951952514,3.25720819319757,0.00112513876537403,0.00634413010722345
"Os02g0175200",6.24175894016532,-0.531301390086389,1.3561081379327,-0.391783940546456,0.695217861995948,NA
"Os02g0175301",55.3422190032015,-0.141513792722113,0.634208328277375,-0.223134554392388,0.823430785713547,0.906999723139463
"Os02g0175400",2982.89896303985,-1.111455430064,0.222986942409328,-4.98439692501703,6.2155368862503e-07,8.47890654911878e-06
"Os02g0175500",2949.80401246309,-0.0987958277080455,0.17501436052748,-0.564501263840762,0.572413040276197,0.741903741545867
"Os02g0175600",6826.66034102773,-0.0845354148591197,0.185553240486914,-0.455585764157439,0.648687881994615,0.799043226714451
"Os02g0175700",12.051167373134,-0.0199755176761498,1.03951135071931,-0.0192162573908668,0.984668588475011,0.992883763002286
"Os02g0175800",6155.68334897422,-0.349326774943925,0.17313847301274,-2.01761496948295,0.0436313766231806,0.125392088401674
"Os02g0175900",1254.43564436223,0.630237096247277,0.217221299272743,2.90135957365742,0.00371547265971592,0.017181488009178
"Os02g0175950",192.315803776309,-0.206736540351814,0.385848622618847,-0.535797015287094,0.592098845218908,0.756758720290805
"Os02g0176000",252.812136121728,-0.0178421515534967,0.289935513324452,-0.0615383446784959,0.950930477620554,0.97524777519755
"Os02g0176100",6711.48481175799,0.348730598283967,0.197230891476397,1.76813376278685,0.0770385442691139,0.192921387345587
"Os02g0176300",105.236049709756,0.426303210829566,0.411488593321296,1.03600249860803,0.300200976849921,0.497633469351541
"Os02g0176400",391.555958780396,0.22831126316341,0.432296987037462,0.528135217245048,0.597405489146235,0.760494739066625
"Os02g0176650",1158.70167140957,0.209065848115684,0.189550137711971,1.10295803864499,0.270045388003647,0.463286807988787
"Os02g0176700",7756.89612848209,0.206533178637384,0.175565245492602,1.17638988319067,0.239439112599702,0.428007261419918
"Os02g0176900",85.6881398937297,0.259195904748076,0.416597450268637,0.622173526460465,0.533827771717047,0.710814786139
"Os02g0177300",77.7758572060836,0.0308833183772694,0.702570917438287,0.0439575815205618,0.964938216204124,0.98221716166302
"Os02g0177400",79.3275385838608,0.344091097520078,0.447466524436362,0.768976177499539,0.441907452798055,0.634702344957793
"Os02g0177500",3407.57573867616,-0.303451667496712,0.21922971420598,-1.38417216204369,0.166305745136028,0.333809330102765
"Os02g0177600",2707.8398433272,-0.418274735475529,0.209826028506229,-1.99343588807006,0.0462137373567619,0.130867971189144
"Os02g0177666",4.93549315049938,2.01516299741065,1.63142011028932,1.23522015249234,0.216748581068357,NA
"Os02g0177700",367.042130058854,-1.03018165255072,0.365161477709967,-2.82116738877082,0.00478492283541044,0.0211773469650063
"Os02g0177800",11311.843903941,0.48345433256473,0.166897918034028,2.89670679095087,0.00377102020808154,0.0174022027916133
"Os02g0177900",7526.51427787338,0.368089906608198,0.194715636319371,1.89039726632154,0.0587048487591962,0.157130625349046
"Os02g0178000",19.0642462143441,0.0306471308051416,0.897375035165429,0.0341519761573174,0.972755961654053,0.986457790188685
"Os02g0178100",1706.73645071539,-1.043444885031,0.277979907521875,-3.75367016390883,0.000174264137452991,0.00127279056914667
"Os02g0178200",13.3089476640227,0.274351735224069,0.999431363064539,0.274507830515574,0.783694386785712,0.884907083958841
"Os02g0178300",53.5290887611611,0.971365798084497,0.539672350203438,1.79991766804122,0.071873639431544,0.183286701280937
"Os02g0178400",9318.31053852002,0.159102682234115,0.198531855585829,0.801396238224008,0.422902292221551,0.618469131911828
"Os02g0178500",765.269844410071,-0.76466786709925,0.248993033670728,-3.07104120876915,0.00213313708204187,0.0108597859489403
"Os02g0178600",110.412241775339,0.705453230383318,0.394788845654626,1.78691277159454,0.0739515879682153,0.187082670860107
"Os02g0178700",328.400656231736,-1.41201653865211,0.331795117306272,-4.25568811896865,2.08407049729712e-05,0.000198451062327294
"Os02g0178800",6079.87713213709,0.495864828569548,0.238144933772229,2.08219767985412,0.0373244171228834,0.111451669240047
"Os02g0179100",2347.13460665678,-0.872136747894732,0.231685459206113,-3.76431369876716,0.000167007123928948,0.00122852114572905
"Os02g0179200",73.6193399280255,0.0235766790285291,0.478061128882037,0.0493172893677091,0.960666441359757,0.979782419995887
"Os02g0179225",5.21994717964693,-1.48835972143606,1.74003192836789,-0.855363454641958,0.392349968708599,NA
"Os02g0179300",3442.1262020543,-0.234045577467673,0.209248437062677,-1.11850573773972,0.263351057349673,0.456493396184682
"Os02g0179400",186.754234010841,-1.57937585800139,0.325162642107214,-4.85718730714654,1.19064953337516e-06,1.52091100126497e-05
"Os02g0179450",42.0208261332762,-0.149945927109324,0.563057672646349,-0.266306515999656,0.790003155204837,0.888127773051557
"Os02g0179500",93.3897598609156,1.32099147493812,0.467766596894693,2.82403977476721,0.0047422499432955,0.0210372854983263
"Os02g0179600",306.862238486293,1.67099201764666,0.346181811035187,4.82692031869003,1.38660566925332e-06,1.7453457787821e-05
"Os02g0179800",4926.88016046325,0.48640287831937,0.174605744166958,2.78572094314533,0.00534088284295498,0.0232155719372151
"Os02g0179900",614.720574235055,0.346440767608088,0.222590240321124,1.55640591927251,0.119611598531151,0.26515277589568
"Os02g0179950",1521.17585350082,0.219908047701368,0.197667898907444,1.11251269890989,0.265917773208059,0.459065649068463
"Os02g0180000",8675.88821017069,0.701986588154023,0.227884403944208,3.08045033360812,0.00206687823106061,0.010584033272935
"Os02g0180100",2053.51458635277,-0.113005227801007,0.189382764109081,-0.596702811539483,0.550705815158733,0.724598636595555
"Os02g0180200",7619.1868462493,-0.411147654699668,0.179016103629522,-2.2967076501148,0.0216354527508927,0.0725254697510472
"Os02g0180400",23.3071510913299,0.93794369646187,0.847601929746295,1.1065851357165,0.268473336806184,0.461865440299703
"Os02g0180500",1213.15940979327,0.0498857246081967,0.192620085042707,0.258985061693521,0.79564676641827,0.891543614172588
"Os02g0180700",1252.26433982223,-0.545607152281775,0.29470569203749,-1.85136279014376,0.0641173784445809,0.167915989631803
"Os02g0180800",2161.93226409566,0.680375317277604,0.281569278234628,2.41636914916071,0.0156761594959019,0.0562253551947819
"Os02g0180900",5.00500305981576,1.43438884396617,1.91490922954535,0.749063622355998,0.453818859464803,NA
"Os02g0181300",12958.1078055844,-0.229685223216326,0.217657750119032,-1.05525864845482,0.291307047722639,0.487124611401385
"Os02g0181700",49.8835604908355,1.17679416822585,0.639971176120458,1.83882370352934,0.0659411206532063,0.171498279712477
"Os02g0181800",5802.772098851,0.493267947629651,0.166843352125039,2.95647349053486,0.00311178979916065,0.0148421259884966
"Os02g0181900",527.871704974126,0.418458202924409,0.235871616251723,1.77409308323825,0.0760477547037393,0.191067211752128
"Os02g0182100",303.970202616276,0.349510015841146,0.26760046203964,1.30608898496361,0.191522298381538,0.36661865501658
"Os02g0182300",52.2007036480251,1.5121947270802,0.528406300642974,2.86180298236439,0.00421238667994577,0.0190151847593969
"Os02g0182500",1395.99981049299,-0.163054398942921,0.226439291024269,-0.720079974660607,0.471475756376061,0.659912878101167
"Os02g0182600",1192.30128051285,-0.572809880685736,0.213865135684037,-2.67836961295085,0.00739815298355044,0.0303446968965959
"Os02g0182700",1381.61146905139,0.0925437430910331,0.189697514093679,0.487849002835808,0.625656798890603,0.781924625602097
"Os02g0182800",7701.24058539653,-0.0478587078017415,0.167940101277751,-0.284974865667072,0.775663398151949,0.880005494823877
"Os02g0182850",807.192975359725,0.663779300607006,0.22581423155297,2.93949276820181,0.003287499424356,0.015519460873904
"Os02g0182900",3727.89566057114,0.558884869012275,0.193174526004384,2.89316029692026,0.00381386598995604,0.0175665391604976
"Os02g0183000",100.390674151285,0.71079065629655,0.554473556978667,1.28191984514042,0.199870765593155,0.377736372248862
"Os02g0183900",206.119916501561,-1.04520905642084,0.398250871532024,-2.62449910630463,0.0086776520339679,0.0346043723241688
"Os02g0184000",4068.38284403718,-0.137076801618232,0.180572192144581,-0.759124646991477,0.447777996612798,0.640093673509651
"Os02g0184100",6992.61933521503,-0.313967752202194,0.166356950302827,-1.88731370484169,0.0591181441934959,0.158046805265567
"Os02g0184200",520.686240950363,0.286546175235647,0.221374205588721,1.29439730556507,0.195528220872363,0.372292495391872
"Os02g0184300",11115.6935831152,0.243192981051507,0.18358812249226,1.32466620253039,0.185281887614603,0.35820257017133
"Os02g0184400",4084.38450597603,0.157330554943293,0.171481990868501,0.917475672789107,0.358893435029738,0.557776705477924
"Os02g0184450",2.85806240436131,-0.499141645987544,2.39603839642368,-0.20831955227953,0.834979466013299,NA
"Os02g0184500",5775.14012189158,0.235908228578928,0.182315642371733,1.29395495367272,0.195680980928138,0.372359316974216
"Os02g0184700",21.060026750182,1.18415787488336,0.817765730713937,1.44804047223836,0.147605732034813,0.306717683417603
"Os02g0184900",29.594749650554,0.291513243777574,0.670568647094083,0.434725430484783,0.663761737223704,0.809472924903896
"Os02g0185200",1305.72324068797,0.393115477977884,0.338952561418569,1.15979497641981,0.246132289898776,0.436562418699536
"Os02g0185300",193.803053720667,0.49701873847509,0.33288207595159,1.49307750215836,0.135416900879194,0.288827391398489
"Os02g0185400",60.4847613744159,1.46624823480586,0.708545959683423,2.06937632593513,0.0385107862940354,0.114215312226703
"Os02g0186100",494.126064087188,9.07786973622721,1.78009646230569,5.09965045628426,3.40281292506573e-07,4.94769369779563e-06
"Os02g0186200",103.464253487313,4.4980151229658,0.682427126061078,6.59120212428839,4.36279437726622e-11,1.35974606554003e-09
"Os02g0186400",2205.08956639778,-0.535169917348435,0.179119652188666,-2.98777889979789,0.00281012767092754,0.0136519661859721
"Os02g0186500",4619.51593421767,-0.341896544891483,0.211965734052023,-1.61298026032628,0.106748796432754,0.2446283663489
"Os02g0186700",1902.88000626862,-0.380598401535212,0.264484572176475,-1.43901929100523,0.150145057155892,0.310328443599309
"Os02g0186800",97.0654781342475,0.325515569208862,0.477680611641334,0.681450243689762,0.495586640131758,0.680816703076647
"Os02g0186900",1218.63611296454,-0.0727309994853039,0.207872847136748,-0.349882153860423,0.726427140725108,0.848806550101388
"Os02g0187100",2226.86062288193,-0.431403570154752,0.189167120638398,-2.28054203446592,0.0225755607210091,0.0750178187183571
"Os02g0187200",987.655500774637,0.313043070246415,0.205083011347849,1.52642126809544,0.126904984305547,0.275961257901258
"Os02g0187300",210.276528990902,-0.393864317065672,0.359669837936271,-1.09507185624906,0.273485157364341,0.467476548905769
"Os02g0187500",1687.26051770946,0.19347559742204,0.18584301832371,1.04107003409208,0.297843045837784,0.494861144210452
"Os02g0187600",1048.78762776058,-0.260540606260938,0.196785953868785,-1.32397969031196,0.185509789920028,0.358535925380894
"Os02g0187700",402.579894817915,0.396968574314036,0.324388098632506,1.22374580321381,0.221048135101982,0.405837014293325
"Os02g0187800",6281.12537027939,-0.160883991503953,0.256155981449379,-0.628070406920193,0.529957818170529,0.707617142738194
"Os02g0188000",1429.31084647391,0.817249361562802,0.278486056017949,2.93461501537487,0.00333961757831357,0.0157460168608571
"Os02g0188400",67.7984511294891,0.605555854781969,0.560163688237474,1.08103375405735,0.279682099221558,0.474807244369228
"Os02g0188500",239.230416776245,-0.291035807424662,0.322845630980874,-0.901470484641324,0.367338220026909,0.56531481083883
"Os02g0189000",4070.00340925079,-0.92474759798067,0.209103287482512,-4.42244409025854,9.75906077217495e-06,0.000101292990981997
"Os02g0189100",643.817545028476,-0.253784177409351,0.255462630431205,-0.993429751275085,0.320500568909103,0.518592596765635
"Os02g0189200",164.226440221195,-0.0634483361896445,0.554781872278573,-0.114366275035362,0.908947447169886,0.953280393427129
"Os02g0189300",71.4533474206259,-1.36534563685922,0.474911357825799,-2.874948375861,0.00404093562382125,0.0183622644627876
"Os02g0189400",537.895312478088,-0.361045699270062,0.278777312243792,-1.29510431234205,0.195284247501337,0.371883805130522
"Os02g0189500",357.581959586035,0.799342965364523,0.245800526645923,3.25199858711442,0.00114596591498225,0.00644259094699553
"Os02g0189700",104.525571422525,0.132433888764239,0.388796552969777,0.340625161804185,0.73338578468693,0.853187544978862
"Os02g0189800",23.1896798718647,0.671928757869665,0.799392532845263,0.840549204879461,0.400600525177318,0.597901208509508
"Os02g0189900",447.216114039447,0.0621911338139197,0.255304235274941,0.243596169671628,0.807543595110919,0.898459588321806
"Os02g0190000",253.780307318917,0.170896945036668,0.290977940699233,0.58731924703981,0.556989316958137,0.729309508110782
"Os02g0190100",9.72227897909014,-0.824479653592866,1.22784068332811,-0.671487485948161,0.501910028866234,0.685825824889064
"Os02g0190200",207.017368655528,0.0695900849739952,0.29019883940548,0.239801389683577,0.810484229590204,0.900078756969521
"Os02g0190300",500.026566803917,0.965787983153578,0.3587492468431,2.69209759087235,0.00710041648016694,0.0293897604502183
"Os02g0190500",2024.80165503529,-0.859678517354248,0.17825857024715,-4.82264901015603,1.41664125409865e-06,1.77728923893729e-05
"Os02g0190600",2340.71539915356,-0.341902432633673,0.251984050067319,-1.35684156414794,0.174831557636932,0.345140495527158
"Os02g0190700",9.90386044140854,0.944352879907845,1.3025850140887,0.724983682211732,0.468462041159017,0.657520815520617
"Os02g0190800",3275.41220064593,0.323240722043666,0.186257832441828,1.73544767382934,0.0826615421110039,0.203099051585403
"Os02g0190900",1491.52117923798,0.225666805350362,0.200225320426135,1.12706427373961,0.259715307027226,0.45217502023056
"Os02g0190950",7.18724091743199,-1.4157891699556,1.32264274773896,-1.07042447582756,0.28442828709631,NA
"Os02g0191000",182.520160062371,2.24449687863398,0.448116524832403,5.00873490321168,5.47889766249592e-07,7.59425825455455e-06
"Os02g0191200",38.5964545127919,1.03020969339344,0.678863502653194,1.51755056703901,0.129127736659257,0.279679033909241
"Os02g0191300",16522.5033076883,2.22022580498245,0.21042174454704,10.5513135525122,5.00918322783418e-26,8.68800545554877e-24
"Os02g0191500",102.972093768446,0.455085057418872,0.390593625756217,1.1651113264785,0.243973932680798,0.433655669255614
"Os02g0191600",301.510962696909,3.07295293221377,0.461321093555078,6.66120187250203,2.71597275136725e-11,8.76130823538881e-10
"Os02g0191800",94.3824382736736,1.07926968413443,0.489741798045271,2.2037524435165,0.0275417587442474,0.0875345521250413
"Os02g0192001",9.14656538066542,0.739060828317787,1.36523594448416,0.541342931457195,0.588271234554448,0.753963045340519
"Os02g0192100",659.93036534724,0.454870237490776,0.280487665038626,1.62171209000629,0.104865008912514,0.241356690051982
"Os02g0192200",38.8948725127612,0.162136438311294,0.636651634964997,0.254670575565565,0.798977544338653,0.893738596586206
"Os02g0192400",5256.77764604126,0.122284167377632,0.175662624152524,0.696130824457312,0.486346904147809,0.672215742466559
"Os02g0192500",7098.9967966209,-0.42668877907806,0.204510080176075,-2.08639485501496,0.0369428706596912,0.110584341064704
"Os02g0192700",2527.50596477977,-2.19309752179643,0.30512458883987,-7.18754765105927,6.59653837490289e-13,2.68178904099933e-11
"Os02g0193000",534.365091239838,-0.229845824602039,0.226550481149819,-1.01454573583554,0.310322417371544,0.508509924416807
"Os02g0193100",21.2804596273427,0.120243340190346,0.780157637784645,0.154126979429173,0.877509615935594,0.937151728323854
"Os02g0193200",168.500693645651,-0.0818547318627006,0.33776261132687,-0.242343969159706,0.808513646502099,0.898829995016763
"Os02g0193300",353.200336275471,-0.339477453893824,0.293193604854537,-1.15786104564679,0.246920746528896,0.437395480853896
"Os02g0193500",1868.89030032135,0.466214391165167,0.197852123855235,2.35637799625689,0.0184541285449095,0.0639714533568165
"Os02g0193600",526.490699429646,-1.61955742872797,0.313503600755399,-5.1659930693797,2.39165652964548e-07,3.59893779756792e-06
"Os02g0193732",152.671116338134,-0.186652727589323,0.410366137854717,-0.454844370359339,0.649221206558138,0.799389657478115
"Os02g0193800",1405.38820960313,-0.011975834967142,0.186820673800637,-0.0641033710215702,0.948887917682044,0.974341280006635
"Os02g0193900",2098.48109921706,0.0342069524984385,0.177457048919877,0.192761869458807,0.847145467136763,0.919529661246465
"Os02g0193933",20.5768404198292,1.11726029437975,0.932172819998671,1.19855489283773,0.230701066477547,0.417622872627264
"Os02g0193967",34.665202468065,0.509062894229773,0.614801178382496,0.828012229204059,0.407663574199492,0.604256052545417
"Os02g0194000",1959.61468422043,0.510842400525714,0.183839129560969,2.77874684103253,0.00545690352422962,0.0236536637101628
"Os02g0194100",9008.11494972593,0.362015626633448,0.21413433145569,1.69060058782942,0.0909131123268092,0.217901043633262
"Os02g0194200",4877.62214885203,0.31377292890099,0.181149566465881,1.73212078296687,0.0832520595507424,0.204099358476396
"Os02g0194300",674.592326620503,0.0499023269294929,0.215435940675385,0.231634177533473,0.816822159523979,0.903488692559534
"Os02g0194400",13.8538191557892,-1.41649007965717,1.00692017311828,-1.40675509089316,0.159500023534555,0.324145600594078
"Os02g0194700",752.739418403254,0.519877976044838,0.488675593898415,1.06385091159864,0.287396243553828,0.483245430615219
"Os02g0194800",4508.97045143368,-0.153663115098482,0.186726239185163,-0.82293262997765,0.410546305764932,0.607062988166947
"Os02g0194900",642.451712675016,0.491878819636406,0.267331005640391,1.83996173005862,0.0657738560649791,0.171196618153926
"Os02g0195000",907.360643420656,-0.854741765797849,0.20689684021931,-4.13124610744091,3.60802044625379e-05,0.000321448385988788
"Os02g0195300",3862.97629715051,0.164284007292927,0.17612017587828,0.932794930925273,0.350925858972066,0.549632624920524
"Os02g0195500",4393.79419763457,-0.284218604918411,0.171693840782791,-1.65538031895957,0.0978473756678841,0.230102430365309
"Os02g0195566",9.67742245005398,0.553402671545246,1.18908640163006,0.465401564416693,0.641643914081763,0.794754619319321
"Os02g0195600",10250.7535498869,0.250494171548185,0.16352964466421,1.53179670916882,0.125572608405255,0.273967784715026
"Os02g0195800",1362.06879999985,-0.472535079790643,0.21555885963302,-2.19213944903547,0.0283694390261326,0.0896106570941344
"Os02g0196000",2315.46855616785,0.425024676699421,0.174913511221409,2.42991335392848,0.0151024327886793,0.0544748115848242
"Os02g0196100",60.1907489664913,0.811628657853658,0.716919231318439,1.13210613190142,0.257589817223964,0.449864261674648
"Os02g0196300",4252.43268472096,-0.380378820066315,0.221345668282096,-1.71848323492618,0.0857085098195373,0.208475940012735
"Os02g0196600",9836.76380873579,1.0298940370774,0.240324062432708,4.28543869744952,1.82378935129198e-05,0.000176625865021787
"Os02g0196800",18778.5055019991,1.84339751592368,0.170246929927581,10.8277871249004,2.54224780595556e-27,5.02988436274614e-25
"Os02g0196900",815.946384953964,-0.118212104720943,0.206681116701907,-0.571954064344634,0.567353095297474,0.738165376824046
"Os02g0197125",194.031192154921,-0.335807603153467,0.534542371758827,-0.628215125488641,0.529863023050768,0.707577518304652
"Os02g0197200",134.190775814732,-0.391998109347048,0.350656072624533,-1.11789910385149,0.263610087841496,0.456787070334654
"Os02g0197300",26.3176511923255,-0.307130297177371,0.697288447551256,-0.440463768266854,0.659601248268194,0.806471038960634
"Os02g0197400",511.161768394186,0.0420482490297349,0.242776753562556,0.173197179765815,0.862496440363457,0.928682975749277
"Os02g0197500",873.443919107847,-0.00117061312805178,0.223638277233125,-0.00523440415717166,0.995823568809663,0.997802146141481
"Os02g0197600",6376.22402226359,1.35769183256065,0.313294824515709,4.33359164058764,1.46696174472686e-05,0.000145714199336759
"Os02g0197700",328.950860943465,0.419792968632621,0.289571403401626,1.44970450707932,0.147140938364308,0.306085238606749
"Os02g0197800",354.395224912846,0.320354664910435,0.248691163234509,1.28816263812457,0.197689354659924,0.374838438137039
"Os02g0197900",453.275295353148,0.661991172841867,0.295799790744572,2.237970389281,0.0252229861615596,0.0816910343610109
"Os02g0197950",7.37352504494988,0.274340240934409,1.35480548464055,0.202494191265542,0.83953039905367,0.91602610874059
"Os02g0198000",3.30362987578492,-5.1576251772217,2.58227432990255,-1.99731884312088,0.0457905576791488,NA
"Os02g0198200",1199.90903985116,0.755063149895522,0.234998180944761,3.21305955160993,0.00131329056231005,0.00724153404609857
